                 t           Prod
3076    246.359207  168792.899249
3077    246.439298  168847.755570
3078    246.519389  168902.611891
3079    246.599479  168957.468212
3080    246.679570  169012.324532
3081    246.759661  169067.180853
3082    246.839752  169122.037174
3083    246.919842  169176.893495
3084    246.999933  169231.749816
3085    247.080024  169286.606137
3086    247.160115  169341.462457
3087    247.240206  169396.318778
3088    247.320296  169451.175099
3089    247.400387  169506.031420
3090    247.480478  169560.887741
3091    247.560569  169615.744062
3092    247.640659  169670.600383
3093    247.720750  169725.456703
3094    247.800841  169780.313024
3095    247.880932  169835.169345
3096    247.961022  169890.025666
3097    248.041113  169944.881987
3098    248.121204  169999.738308
3099    248.201295  170054.594628
3100    248.281386  170109.450949
3101    248.361476  170164.307270
3102    248.441567  170219.163591
3103    248.521658  170274.019912
3104    248.601749  170328.876233
3105    248.681839  170383.732554
3106    248.761930  170438.588874
3107    248.842021  170493.445195
3108    248.922112  170548.301516
3109    249.002202  170603.157837
3110    249.082293  170658.014158
3111    249.162384  170712.870479
3112    249.242475  170767.726800
3113    249.322566  170822.583120
3114    249.402656  170877.439441
3115    249.482747  170932.295762
3116    249.562838  170987.152083
3117    249.642929  171042.008404
3118    249.723019  171096.864725
3119    249.803110  171151.721045
3120    249.883201  171206.577366
3121    249.963292  171261.433687
3122    250.043383  171316.290008
3123    250.123473  171371.146329
3124    250.203564  171426.002650
3125    250.283655  171480.858971
3126    250.363746  171535.715291
3127    250.443836  171590.571612
3128    250.523927  171645.427933
3129    250.604018  171700.284254
3130    250.684109  171755.140575
3131    250.764199  171809.996896
3132    250.844290  171864.853216
3133    250.924381  171919.709537
3134    251.004472  171974.565858
3135    251.084563  172029.422179
3136    251.164653  172084.278500
3137    251.244744  172139.134821
3138    251.324835  172193.991142
3139    251.404926  172248.847462
3140    251.485016  172303.703783
3141    251.565107  172358.560104
3142    251.645198  172413.416425
3143    251.725289  172468.272746
3144    251.805379  172523.129067
3145    251.885470  172577.985387
3146    251.965561  172632.841708
3147    252.045652  172687.698029
3148    252.125743  172742.554350
3149    252.205833  172797.410671
3150    252.285924  172852.266992
3151    252.366015  172907.123313
3152    252.446106  172961.979633
3153    252.526196  173016.835954
3154    252.606287  173071.692275
3155    252.686378  173126.548596
3156    252.766469  173181.404917
3157    252.846559  173236.261238
3158    252.926650  173291.117559
3159    253.006741  173345.973879
3160    253.086832  173400.830200
3161    253.166923  173455.686521
3162    253.247013  173510.542842
3163    253.327104  173565.399163
3164    253.407195  173620.255484
3165    253.487286  173675.111804
3166    253.567376  173729.968125
3167    253.647467  173784.824446
3168    253.727558  173839.680767
3169    253.807649  173894.537088
3170    253.887739  173949.393409
3171    253.967830  174004.249730
3172    254.047921  174059.106050
3173    254.128012  174113.962371
3174    254.208103  174168.818692
3175    254.288193  174223.675013
3176    254.368284  174278.531334
3177    254.448375  174333.387655
3178    254.528466  174388.243975
3179    254.608556  174443.100296
3180    254.688647  174497.956617
3181    254.768738  174552.812938
3182    254.848829  174607.669259
3183    254.928919  174662.525580
3184    255.009010  174717.381901
3185    255.089101  174772.238221
3186    255.169192  174827.094542
3187    255.249283  174881.950863
3188    255.329373  174936.807184
3189    255.409464  174991.663505
3190    255.489555  175046.519826
3191    255.569646  175101.376146
3192    255.649736  175156.232467
3193    255.729827  175211.088788
3194    255.809918  175265.945109
3195    255.890009  175320.801430
3196    255.970099  175375.657751
3197    256.050190  175430.514072
3198    256.130281  175485.370392
3199    256.210372  175540.226713
3200    256.290463  175595.083034
3201    256.370553  175649.939355
3202    256.450644  175704.795676
3203    256.530735  175759.651997
3204    256.610826  175814.508318
3205    256.690916  175869.364638
3206    256.771007  175924.220959
3207    256.851098  175979.077280
3208    256.931189  176033.933601
3209    257.011279  176088.789922
3210    257.091370  176143.646243
3211    257.171461  176198.502563
3212    257.251552  176253.358884
3213    257.331643  176308.215205
3214    257.411733  176363.071526
3215    257.491824  176417.927847
3216    257.571915  176472.784168
3217    257.652006  176527.640489
3218    257.732096  176582.496809
3219    257.812187  176637.353130
3220    257.892278  176692.209451
3221    257.972369  176747.065772
3222    258.052459  176801.922093
3223    258.132550  176856.778414
3224    258.212641  176911.634734
3225    258.292732  176966.491055
3226    258.372823  177021.347376
3227    258.452913  177076.203697
3228    258.533004  177131.060018
3229    258.613095  177185.916339
3230    258.693186  177240.772660
3231    258.773276  177295.628980
3232    258.853367  177350.485301
3233    258.933458  177405.341622
3234    259.013549  177460.197943
3235    259.093639  177515.054264
3236    259.173730  177569.910585
3237    259.253821  177624.766905
3238    259.333912  177679.623226
3239    259.414003  177734.479547
3240    259.494093  177789.335868
3241    259.574184  177844.192189
3242    259.654275  177899.048510
3243    259.734366  177953.904831
3244    259.814456  178008.761151
3245    259.894547  178063.617472
3246    259.974638  178118.473793
3247    260.054729  178173.330114
3248    260.134819  178228.186435
3249    260.214910  178283.042756
3250    260.295001  178337.899077
3251    260.375092  178392.755397
3252    260.455183  178447.611718
3253    260.535273  178502.468039
3254    260.615364  178557.324360
3255    260.695455  178612.180681
3256    260.775546  178667.037002
3257    260.855636  178721.893322
3258    260.935727  178776.749643
3259    261.015818  178831.605964
3260    261.095909  178886.462285
3261    261.175999  178941.318606
3262    261.256090  178996.174927
3263    261.336181  179051.031248
3264    261.416272  179105.887568
3265    261.496363  179160.743889
3266    261.576453  179215.600210
3267    261.656544  179270.456531
3268    261.736635  179325.312852
3269    261.816726  179380.169173
3270    261.896816  179435.025493
3271    261.976907  179489.881814
3272    262.056998  179544.738135
3273    262.137089  179599.594456
3274    262.217179  179654.450777
3275    262.297270  179709.307098
3276    262.377361  179764.163419
3277    262.457452  179819.019739
3278    262.537543  179873.876060
3279    262.617633  179928.732381
3280    262.697724  179983.588702
3281    262.777815  180038.445023
3282    262.857906  180093.301344
3283    262.937996  180148.157664
3284    263.018087  180203.013985
3285    263.098178  180257.870306
3286    263.178269  180312.726627
3287    263.258359  180367.582948
3288    263.338450  180422.439269
3289    263.418541  180477.295590
3290    263.498632  180532.151910
3291    263.578723  180587.008231
3292    263.658813  180641.864552
3293    263.738904  180696.720873
3294    263.818995  180751.577194
3295    263.899086  180806.433515
3296    263.979176  180861.289836
3297    264.059267  180916.146156
3298    264.139358  180971.002477
3299    264.219449  181025.858798
3300    264.299539  181080.715119
3301    264.379630  181135.571440
3302    264.459721  181190.427761
3303    264.539812  181245.284081
3304    264.619903  181300.140402
3305    264.699993  181354.996723
3306    264.780084  181409.853044
3307    264.860175  181464.709365
3308    264.940266  181519.565686
3309    265.020356  181574.422007
3310    265.100447  181629.278327
3311    265.180538  181684.134648
3312    265.260629  181738.990969
3313    265.340719  181793.847290
3314    265.420810  181848.703611
3315    265.500901  181903.559932
3316    265.580992  181958.416252
3317    265.661083  182013.272573
3318    265.741173  182068.128894
3319    265.821264  182122.985215
3320    265.901355  182177.841536
3321    265.981446  182232.697857
3322    266.061536  182287.554178
3323    266.141627  182342.410498
3324    266.221718  182397.266819
3325    266.301809  182452.123140
3326    266.381899  182506.979461
3327    266.461990  182561.835782
3328    266.542081  182616.692103
3329    266.622172  182671.548423
3330    266.702263  182726.404744
3331    266.782353  182781.261065
3332    266.862444  182836.117386
3333    266.942535  182890.973707
3334    267.022626  182945.830028
3335    267.102716  183000.686349
3336    267.182807  183055.542669
3337    267.262898  183110.398990
3338    267.342989  183165.255311
3339    267.423079  183220.111632
3340    267.503170  183274.967953
3341    267.583261  183329.824274
3342    267.663352  183384.680595
3343    267.743443  183439.536915
3344    267.823533  183494.393236
3345    267.903624  183549.249557
3346    267.983715  183604.105878
3347    268.063806  183658.962199
3348    268.143896  183713.818520
3349    268.223987  183768.674840
3350    268.304078  183823.531161
3351    268.384169  183878.387482
3352    268.464259  183933.243803
3353    268.544350  183988.100124
3354    268.624441  184042.956445
3355    268.704532  184097.812766
3356    268.784623  184152.669086
3357    268.864713  184207.525407
3358    268.944804  184262.381728
3359    269.024895  184317.238049
3360    269.104986  184372.094370
3361    269.185076  184426.950691
3362    269.265167  184481.807011
3363    269.345258  184536.663332
3364    269.425349  184591.519653
3365    269.505439  184646.375974
3366    269.585530  184701.232295
3367    269.665621  184756.088616
3368    269.745712  184810.944937
3369    269.825803  184865.801257
3370    269.905893  184920.657578
3371    269.985984  184975.513899
3372    270.066075  185030.370220
3373    270.146166  185085.226541
3374    270.226256  185140.082862
3375    270.306347  185194.939182
3376    270.386438  185249.795503
3377    270.466529  185304.651824
3378    270.546620  185359.508145
3379    270.626710  185414.364466
3380    270.706801  185469.220787
3381    270.786892  185524.077108
3382    270.866983  185578.933428
3383    270.947073  185633.789749
3384    271.027164  185688.646070
3385    271.107255  185743.502391
3386    271.187346  185798.358712
3387    271.267436  185853.215033
3388    271.347527  185908.071354
3389    271.427618  185962.927674
3390    271.507709  186017.783995
3391    271.587800  186072.640316
3392    271.667890  186127.496637
3393    271.747981  186182.352958
3394    271.828072  186237.209279
3395    271.908163  186292.065599
3396    271.988253  186346.921920
3397    272.068344  186401.778241
3398    272.148435  186456.634562
3399    272.228526  186511.490883
3400    272.308616  186566.347204
3401    272.388707  186621.203525
3402    272.468798  186676.059845
3403    272.548889  186730.916166
3404    272.628980  186785.772487
3405    272.709070  186840.628808
3406    272.789161  186895.485129
3407    272.869252  186950.341450
3408    272.949343  187005.197770
3409    273.029433  187060.054091
3410    273.109524  187114.910412
3411    273.189615  187169.766733
3412    273.269706  187224.623054
3413    273.349796  187279.479375
3414    273.429887  187334.335696
3415    273.509978  187389.192016
3416    273.590069  187444.048337
3417    273.670160  187498.904658
3418    273.750250  187553.760979
3419    273.830341  187608.617300
3420    273.910432  187663.473621
3421    273.990523  187718.329942
3422    274.070613  187773.186262
3423    274.150704  187828.042583
3424    274.230795  187882.898904
3425    274.310886  187937.755225
3426    274.390976  187992.611546
3427    274.471067  188047.467867
3428    274.551158  188102.324187
3429    274.631249  188157.180508
3430    274.711340  188212.036829
3431    274.791430  188266.893150
3432    274.871521  188321.749471
3433    274.951612  188376.605792
3434    275.031703  188431.462113
3435    275.111793  188486.318433
3436    275.191884  188541.174754
3437    275.271975  188596.031075
3438    275.352066  188650.887396
3439    275.432156  188705.743717
3440    275.512247  188760.600038
3441    275.592338  188815.456358
3442    275.672429  188870.312679
3443    275.752520  188925.169000
3444    275.832610  188980.025321
3445    275.912701  189034.881642
3446    275.992792  189089.737963
3447    276.072883  189144.594284
3448    276.152973  189199.450604
3449    276.233064  189254.306925
3450    276.313155  189309.163246
3451    276.393246  189364.019567
3452    276.473336  189418.875888
3453    276.553427  189473.732209
3454    276.633518  189528.588529
3455    276.713609  189583.444850
3456    276.793700  189638.301171
3457    276.873790  189693.157492
3458    276.953881  189748.013813
3459    277.033972  189802.870134
3460    277.114063  189857.726455
3461    277.194153  189912.582775
3462    277.274244  189967.439096
3463    277.354335  190022.295417
3464    277.434426  190077.151738
3465    277.514516  190132.008059
3466    277.594607  190186.864380
3467    277.674698  190241.720701
3468    277.754789  190296.577021
3469    277.834880  190351.433342
3470    277.914970  190406.289663
3471    277.995061  190461.145984
3472    278.075152  190516.002305
3473    278.155243  190570.858626
3474    278.235333  190625.714946
3475    278.315424  190680.571267
3476    278.395515  190735.427588
3477    278.475606  190790.283909
3478    278.555696  190845.140230
3479    278.635787  190899.996551
3480    278.715878  190954.852872
3481    278.795969  191009.709192
3482    278.876060  191064.565513
3483    278.956150  191119.421834
3484    279.036241  191174.278155
3485    279.116332  191229.134476
3486    279.196423  191283.990797
3487    279.276513  191338.847117
3488    279.356604  191393.703438
3489    279.436695  191448.559759
3490    279.516786  191503.416080
3491    279.596876  191558.272401
3492    279.676967  191613.128722
3493    279.757058  191667.985043
3494    279.837149  191722.841363
3495    279.917240  191777.697684
3496    279.997330  191832.554005
3497    280.077421  191887.410326
3498    280.157512  191942.266647
3499    280.237603  191997.122968
3500    280.317693  192051.979288
3501    280.397784  192106.835609
3502    280.477875  192161.691930
3503    280.557966  192216.548251
3504    280.638056  192271.404572
3505    280.718147  192326.260893
3506    280.798238  192381.117214
3507    280.878329  192435.973534
3508    280.958420  192490.829855
3509    281.038510  192545.686176
3510    281.118601  192600.542497
3511    281.198692  192655.398818
3512    281.278783  192710.255139
3513    281.358873  192765.111460
3514    281.438964  192819.967780
3515    281.519055  192874.824101
3516    281.599146  192929.680422
3517    281.679236  192984.536743
3518    281.759327  193039.393064
3519    281.839418  193094.249385
3520    281.919509  193149.105705
3521    281.999600  193203.962026
3522    282.079690  193258.818347
3523    282.159781  193313.674668
3524    282.239872  193368.530989
3525    282.319963  193423.387310
3526    282.400053  193478.243631
3527    282.480144  193533.099951
3528    282.560235  193587.956272
3529    282.640326  193642.812593
3530    282.720416  193697.668914
3531    282.800507  193752.525235
3532    282.880598  193807.381556
3533    282.960689  193862.237876
3534    283.040780  193917.094197
3535    283.120870  193971.950518
3536    283.200961  194026.806839
3537    283.281052  194081.663160
3538    283.361143  194136.519481
3539    283.441233  194191.375802
3540    283.521324  194246.232122
3541    283.601415  194301.088443
3542    283.681506  194355.944764
3543    283.761596  194410.801085
3544    283.841687  194465.657406
3545    283.921778  194520.513727
3546    284.001869  194575.370047
3547    284.081960  194630.226368
3548    284.162050  194685.082689
3549    284.242141  194739.939010
3550    284.322232  194794.795331
3551    284.402323  194849.651652
3552    284.482413  194904.507973
3553    284.562504  194959.364293
3554    284.642595  195014.220614
3555    284.722686  195069.076935
3556    284.802776  195123.933256
3557    284.882867  195178.789577
3558    284.962958  195233.645898
3559    285.043049  195288.502219
3560    285.123140  195343.358539
3561    285.203230  195398.214860
3562    285.283321  195453.071181
3563    285.363412  195507.927502
3564    285.443503  195562.783823
3565    285.523593  195617.640144
3566    285.603684  195672.496464
3567    285.683775  195727.352785
3568    285.763866  195782.209106
3569    285.843956  195837.065427
3570    285.924047  195891.921748
3571    286.004138  195946.778069
3572    286.084229  196001.634390
3573    286.164320  196056.490710
3574    286.244410  196111.347031
3575    286.324501  196166.203352
3576    286.404592  196221.059673
3577    286.484683  196275.915994
3578    286.564773  196330.772315
3579    286.644864  196385.628635
3580    286.724955  196440.484956
3581    286.805046  196495.341277
3582    286.885136  196550.197598
3583    286.965227  196605.053919
3584    287.045318  196659.910240
3585    287.125409  196714.766561
3586    287.205500  196769.622881
3587    287.285590  196824.479202
3588    287.365681  196879.335523
3589    287.445772  196934.191844
3590    287.525863  196989.048165
3591    287.605953  197043.904486
3592    287.686044  197098.760806
3593    287.766135  197153.617127
3594    287.846226  197208.473448
3595    287.926316  197263.329769
3596    288.006407  197318.186090
3597    288.086498  197373.042411
3598    288.166589  197427.898732
3599    288.246680  197482.755052
3600    288.326770  197537.611373
3601    288.406861  197592.467694
3602    288.486952  197647.324015
3603    288.567043  197702.180336
3604    288.647133  197757.036657
3605    288.727224  197811.892978
3606    288.807315  197866.749298
3607    288.887406  197921.605619
3608    288.967496  197976.461940
3609    289.047587  198031.318261
3610    289.127678  198086.174582
3611    289.207769  198141.030903
3612    289.287860  198195.887223
3613    289.367950  198250.743544
3614    289.448041  198305.599865
3615    289.528132  198360.456186
3616    289.608223  198415.312507
3617    289.688313  198470.168828
3618    289.768404  198525.025149
3619    289.848495  198579.881469
3620    289.928586  198634.737790
3621    290.008677  198689.594111
3622    290.088767  198744.450432
3623    290.168858  198799.306753
3624    290.248949  198854.163074
3625    290.329040  198909.019394
3626    290.409130  198963.875715
3627    290.489221  199018.732036
3628    290.569312  199073.588357
3629    290.649403  199128.444678
3630    290.729493  199183.300999
3631    290.809584  199238.157320
3632    290.889675  199293.013640
3633    290.969766  199347.869961
3634    291.049857  199402.726282
3635    291.129947  199457.582603
3636    291.210038  199512.438924
3637    291.290129  199567.295245
3638    291.370220  199622.151565
3639    291.450310  199677.007886
3640    291.530401  199731.864207
3641    291.610492  199786.720528
3642    291.690583  199841.576849
3643    291.770673  199896.433170
3644    291.850764  199951.289491
3645    291.930855  200006.145811
3646    292.010946  200061.002132
3647    292.091037  200115.858453
3648    292.171127  200170.714774
3649    292.251218  200225.571095
3650    292.331309  200280.427416
3651    292.411400  200335.283737
3652    292.491490  200390.140057
3653    292.571581  200444.996378
3654    292.651672  200499.852699
3655    292.731763  200554.709020
3656    292.811853  200609.565341
3657    292.891944  200664.421662
3658    292.972035  200719.277982
3659    293.052126  200774.134303
3660    293.132217  200828.990624
3661    293.212307  200883.846945
3662    293.292398  200938.703266
3663    293.372489  200993.559587
3664    293.452580  201048.415908
3665    293.532670  201103.272228
3666    293.612761  201158.128549
3667    293.692852  201212.984870
3668    293.772943  201267.841191
3669    293.853033  201322.697512
3670    293.933124  201377.553833
3671    294.013215  201432.410153
3672    294.093306  201487.266474
3673    294.173397  201542.122795
3674    294.253487  201596.979116
3675    294.333578  201651.835437
3676    294.413669  201706.691758
3677    294.493760  201761.548079
3678    294.573850  201816.404399
3679    294.653941  201871.260720
3680    294.734032  201926.117041
3681    294.814123  201980.973362
3682    294.894213  202035.829683
3683    294.974304  202090.686004
3684    295.054395  202145.542324
3685    295.134486  202200.398645
3686    295.214577  202255.254966
3687    295.294667  202310.111287
3688    295.374758  202364.967608
3689    295.454849  202419.823929
3690    295.534940  202474.680250
3691    295.615030  202529.536570
3692    295.695121  202584.392891
3693    295.775212  202639.249212
3694    295.855303  202694.105533
3695    295.935393  202748.961854
3696    296.015484  202803.818175
3697    296.095575  202858.674496
3698    296.175666  202913.530816
3699    296.255757  202968.387137
3700    296.335847  203023.243458
3701    296.415938  203078.099779
3702    296.496029  203132.956100
3703    296.576120  203187.812421
3704    296.656210  203242.668741
3705    296.736301  203297.525062
3706    296.816392  203352.381383
3707    296.896483  203407.237704
3708    296.976573  203462.094025
3709    297.056664  203516.950346
3710    297.136755  203571.806667
3711    297.216846  203626.662987
3712    297.296937  203681.519308
3713    297.377027  203736.375629
3714    297.457118  203791.231950
3715    297.537209  203846.088271
3716    297.617300  203900.944592
3717    297.697390  203955.800912
3718    297.777481  204010.657233
3719    297.857572  204065.513554
3720    297.937663  204120.369875
3721    298.017753  204175.226196
3722    298.097844  204230.082517
3723    298.177935  204284.938838
3724    298.258026  204339.795158
3725    298.338117  204394.651479
3726    298.418207  204449.507800
3727    298.498298  204504.364121
3728    298.578389  204559.220442
3729    298.658480  204614.076763
3730    298.738570  204668.933083
3731    298.818661  204723.789404
3732    298.898752  204778.645725
3733    298.978843  204833.502046
3734    299.058933  204888.358367
3735    299.139024  204943.214688
3736    299.219115  204998.071009
3737    299.299206  205052.927329
3738    299.379297  205107.783650
3739    299.459387  205162.639971
3740    299.539478  205217.496292
3741    299.619569  205272.352613
3742    299.699660  205327.208934
3743    299.779750  205382.065255
3744    299.859841  205436.921575
3745    299.939932  205491.777896
3746    300.020023  205546.634217
3747    300.100113  205601.490538
3748    300.180204  205656.346859
3749    300.260295  205711.203180
3750    300.340386  205766.059500
3751    300.420477  205820.915821
3752    300.500567  205875.772142
3753    300.580658  205930.628463
3754    300.660749  205985.484784
3755    300.740840  206040.341105
3756    300.820930  206095.197426
3757    300.901021  206150.053746
3758    300.981112  206204.910067
3759    301.061203  206259.766388
3760    301.141293  206314.622709
3761    301.221384  206369.479030
3762    301.301475  206424.335351
3763    301.381566  206479.191671
3764    301.461657  206534.047992
3765    301.541747  206588.904313
3766    301.621838  206643.760634
3767    301.701929  206698.616955
3768    301.782020  206753.473276
3769    301.862110  206808.329597
3770    301.942201  206863.185917
3771    302.022292  206918.042238
3772    302.102383  206972.898559
3773    302.182473  207027.754880
3774    302.262564  207082.611201
3775    302.342655  207137.467522
3776    302.422746  207192.323843
3777    302.502837  207247.180163
3778    302.582927  207302.036484
3779    302.663018  207356.892805
3780    302.743109  207411.749126
3781    302.823200  207466.605447
3782    302.903290  207521.461768
3783    302.983381  207576.318088
3784    303.063472  207631.174409
3785    303.143563  207686.030730
3786    303.223653  207740.887051
3787    303.303744  207795.743372
3788    303.383835  207850.599693
3789    303.463926  207905.456014
3790    303.544017  207960.312334
3791    303.624107  208015.168655
3792    303.704198  208070.024976
3793    303.784289  208124.881297
3794    303.864380  208179.737618
3795    303.944470  208234.593939
3796    304.024561  208289.450259
3797    304.104652  208344.306580
3798    304.184743  208399.162901
3799    304.264833  208454.019222
3800    304.344924  208508.875543
3801    304.425015  208563.731864
3802    304.505106  208618.588185
3803    304.585197  208673.444505
3804    304.665287  208728.300826
3805    304.745378  208783.157147
3806    304.825469  208838.013468
3807    304.905560  208892.869789
3808    304.985650  208947.726110
3809    305.065741  209002.582430
3810    305.145832  209057.438751
3811    305.225923  209112.295072
3812    305.306013  209167.151393
3813    305.386104  209222.007714
3814    305.466195  209276.864035
3815    305.546286  209331.720356
3816    305.626377  209386.576676
3817    305.706467  209441.432997
3818    305.786558  209496.289318
3819    305.866649  209551.145639
3820    305.946740  209606.001960
3821    306.026830  209660.858281
3822    306.106921  209715.714602
3823    306.187012  209770.570922
3824    306.267103  209825.427243
3825    306.347193  209880.283564
3826    306.427284  209935.139885
3827    306.507375  209989.996206
3828    306.587466  210044.852527
3829    306.667557  210099.708847
3830    306.747647  210154.565168
3831    306.827738  210209.421489
3832    306.907829  210264.277810
3833    306.987920  210319.134131
3834    307.068010  210373.990452
3835    307.148101  210428.846773
3836    307.228192  210483.703093
3837    307.308283  210538.559414
3838    307.388373  210593.415735
3839    307.468464  210648.272056
3840    307.548555  210703.128377
3841    307.628646  210757.984698
3842    307.708737  210812.841018
3843    307.788827  210867.697339
3844    307.868918  210922.553660
3845    307.949009  210977.409981
3846    308.029100  211032.266302
3847    308.109190  211087.122623
3848    308.189281  211141.978944
3849    308.269372  211196.835264
3850    308.349463  211251.691585
3851    308.429553  211306.547906
3852    308.509644  211361.404227
3853    308.589735  211416.260548
3854    308.669826  211471.116869
3855    308.749917  211525.973189
3856    308.830007  211580.829510
3857    308.910098  211635.685831
3858    308.990189  211690.542152
3859    309.070280  211745.398473
3860    309.150370  211800.254794
3861    309.230461  211855.111115
3862    309.310552  211909.967435
3863    309.390643  211964.823756
3864    309.470733  212019.680077
3865    309.550824  212074.536398
3866    309.630915  212129.392719
3867    309.711006  212184.249040
3868    309.791097  212239.105361
3869    309.871187  212293.961681
3870    309.951278  212348.818002
3871    310.031369  212403.674323
3872    310.111460  212458.530644
3873    310.191550  212513.386965
3874    310.271641  212568.243286
3875    310.351732  212623.099606
3876    310.431823  212677.955927
3877    310.511914  212732.812248
3878    310.592004  212787.668569
3879    310.672095  212842.524890
3880    310.752186  212897.381211
3881    310.832277  212952.237532
3882    310.912367  213007.093852
3883    310.992458  213061.950173
3884    311.072549  213116.806494
3885    311.152640  213171.662815
3886    311.232730  213226.519136
3887    311.312821  213281.375457
3888    311.392912  213336.231777
3889    311.473003  213391.088098
3890    311.553094  213445.944419
3891    311.633184  213500.800740
3892    311.713275  213555.657061
3893    311.793366  213610.513382
3894    311.873457  213665.369703
3895    311.953547  213720.226023
3896    312.033638  213775.082344
3897    312.113729  213829.938665
3898    312.193820  213884.794986
3899    312.273910  213939.651307
3900    312.354001  213994.507628
3901    312.434092  214049.363948
3902    312.514183  214104.220269
3903    312.594274  214159.076590
3904    312.674364  214213.932911
3905    312.754455  214268.789232
3906    312.834546  214323.645553
3907    312.914637  214378.501874
3908    312.994727  214433.358194
3909    313.074818  214488.214515
3910    313.154909  214543.070836
3911    313.235000  214597.927157
3912    313.315090  214652.783478
3913    313.395181  214707.639799
3914    313.475272  214762.496120
3915    313.555363  214817.352440
3916    313.635454  214872.208761
3917    313.715544  214927.065082
3918    313.795635  214981.921403
3919    313.875726  215036.777724
3920    313.955817  215091.634045
3921    314.035907  215146.490365
3922    314.115998  215201.346686
3923    314.196089  215256.203007
3924    314.276180  215311.059328
3925    314.356270  215365.915649
3926    314.436361  215420.771970
3927    314.516452  215475.628291
3928    314.596543  215530.484611
3929    314.676634  215585.340932
3930    314.756724  215640.197253
3931    314.836815  215695.053574
3932    314.916906  215749.909895
3933    314.996997  215804.766216
3934    315.077087  215859.622536
3935    315.157178  215914.478857
3936    315.237269  215969.335178
3937    315.317360  216024.191499
3938    315.397450  216079.047820
3939    315.477541  216133.904141
3940    315.557632  216188.760462
3941    315.637723  216243.616782
3942    315.717814  216298.473103
3943    315.797904  216353.329424
3944    315.877995  216408.185745
3945    315.958086  216463.042066
3946    316.038177  216517.898387
3947    316.118267  216572.754707
3948    316.198358  216627.611028
3949    316.278449  216682.467349
3950    316.358540  216737.323670
3951    316.438630  216792.179991
3952    316.518721  216847.036312
3953    316.598812  216901.892633
3954    316.678903  216956.748953
3955    316.758994  217011.605274
3956    316.839084  217066.461595
3957    316.919175  217121.317916
3958    316.999266  217176.174237
3959    317.079357  217231.030558
3960    317.159447  217285.886879
3961    317.239538  217340.743199
3962    317.319629  217395.599520
3963    317.399720  217450.455841
3964    317.479810  217505.312162
3965    317.559901  217560.168483
3966    317.639992  217615.024804
3967    317.720083  217669.881124
3968    317.800174  217724.737445
3969    317.880264  217779.593766
3970    317.960355  217834.450087
3971    318.040446  217889.306408
3972    318.120537  217944.162729
3973    318.200627  217999.019050
3974    318.280718  218053.875370
3975    318.360809  218108.731691
3976    318.440900  218163.588012
3977    318.520990  218218.444333
3978    318.601081  218273.300654
3979    318.681172  218328.156975
3980    318.761263  218383.013295
3981    318.841354  218437.869616
3982    318.921444  218492.725937
3983    319.001535  218547.582258
3984    319.081626  218602.438579
3985    319.161717  218657.294900
3986    319.241807  218712.151221
3987    319.321898  218767.007541
3988    319.401989  218821.863862
3989    319.482080  218876.720183
3990    319.562170  218931.576504
3991    319.642261  218986.432825
3992    319.722352  219041.289146
3993    319.802443  219096.145466
3994    319.882534  219151.001787
3995    319.962624  219205.858108
3996    320.042715  219260.714429
3997    320.122806  219315.570750
3998    320.202897  219370.427071
3999    320.282987  219425.283392
4000    320.363078  219480.139712
4001    320.443169  219534.996033
4002    320.523260  219589.852354
4003    320.603350  219644.708675
4004    320.683441  219699.564996
4005    320.763532  219754.421317
4006    320.843623  219809.277638
4007    320.923714  219864.133958
4008    321.003804  219918.990279
4009    321.083895  219973.846600
4010    321.163986  220028.702921
4011    321.244077  220083.559242
4012    321.324167  220138.415563
4013    321.404258  220193.271883
4014    321.484349  220248.128204
4015    321.564440  220302.984525
4016    321.644530  220357.840846
4017    321.724621  220412.697167
4018    321.804712  220467.553488
4019    321.884803  220522.409809
4020    321.964894  220577.266129
4021    322.044984  220632.122450
4022    322.125075  220686.978771
4023    322.205166  220741.835092
4024    322.285257  220796.691413
4025    322.365347  220851.547734
4026    322.445438  220906.404054
4027    322.525529  220961.260375
4028    322.605620  221016.116696
4029    322.685710  221070.973017
4030    322.765801  221125.829338
4031    322.845892  221180.685659
4032    322.925983  221235.541980
4033    323.006074  221290.398300
4034    323.086164  221345.254621
4035    323.166255  221400.110942
4036    323.246346  221454.967263
4037    323.326437  221509.823584
4038    323.406527  221564.679905
4039    323.486618  221619.536225
4040    323.566709  221674.392546
4041    323.646800  221729.248867
4042    323.726890  221784.105188
4043    323.806981  221838.961509
4044    323.887072  221893.817830
4045    323.967163  221948.674151
4046    324.047254  222003.530471
4047    324.127344  222058.386792
4048    324.207435  222113.243113
4049    324.287526  222168.099434
4050    324.367617  222222.955755
4051    324.447707  222277.812076
4052    324.527798  222332.668397
4053    324.607889  222387.524717
4054    324.687980  222442.381038
4055    324.768070  222497.237359
4056    324.848161  222552.093680
4057    324.928252  222606.950001
4058    325.008343  222661.806322
4059    325.088434  222716.662642
4060    325.168524  222771.518963
4061    325.248615  222826.375284
4062    325.328706  222881.231605
4063    325.408797  222936.087926
4064    325.488887  222990.944247
4065    325.568978  223045.800568
4066    325.649069  223100.656888
4067    325.729160  223155.513209
4068    325.809250  223210.369530
4069    325.889341  223265.225851
4070    325.969432  223320.082172
4071    326.049523  223374.938493
4072    326.129614  223429.794813
4073    326.209704  223484.651134
4074    326.289795  223539.507455
