          x  Sw_0         p_0      Sw_1          p_1      Sw_2          p_2      Sw_3          p_3      Sw_4          p_4   C_0            C_1            C_2           C_3           C_4 
144  1440.0  0.251  135.467934  0.251000   135.467934  0.460711   204.552999  0.607594   369.906044  0.723720  1669.219850   0.0   0.000000e+00   1.448037e-06  9.773756e+01  4.980063e+02
145  1450.0  0.251  133.048864  0.251000   133.048864  0.460664   200.053905  0.601399   357.516040  0.723282  1623.539775   0.0   0.000000e+00   7.633265e-07  8.602811e+01  4.974874e+02
146  1460.0  0.251  130.629794  0.251000   130.629794  0.460623   195.554818  0.595139   345.826482  0.722818  1577.863184   0.0   0.000000e+00   3.990211e-07  7.522879e+01  4.968533e+02
147  1470.0  0.251  128.210724  0.251000   128.210724  0.460585   191.055604  0.588851   334.787574  0.722325  1532.200652   0.0   0.000000e+00   2.068403e-07  6.534677e+01  4.960836e+02
148  1480.0  0.251  125.791653  0.251000   125.791653  0.460548   186.556193  0.582599   324.348263  0.721801  1486.564893   0.0   0.000000e+00   1.063222e-07  5.637637e+01  4.951553e+02
149  1490.0  0.251  123.372583  0.251000   123.372583  0.460512   182.056545  0.576451   314.457080  0.721242  1440.971034   0.0   0.000000e+00   5.419443e-08  4.829998e+01  4.940432e+02
150  1500.0  0.251  120.953513  0.251000   120.953513  0.460476   177.556636  0.570478   305.062841  0.720645  1395.436885   0.0   0.000000e+00   2.739158e-08  4.108906e+01  4.927197e+02
151  1510.0  0.251  118.534443  0.251000   118.534443  0.460440   173.056455  0.564750   296.115301  0.720007  1349.983213   0.0   0.000000e+00   1.372768e-08  3.470546e+01  4.911545e+02
152  1520.0  0.251  116.115372  0.251000   116.115372  0.460404   168.555994  0.559331   287.565760  0.719325  1304.634010   0.0   0.000000e+00   6.821459e-09  2.910297e+01  4.893157e+02
153  1530.0  0.251  113.696302  0.251000   113.696302  0.460367   164.055246  0.554279   279.367620  0.718594  1259.416732   0.0   0.000000e+00   3.360737e-09  2.422887e+01  4.871690e+02
154  1540.0  0.251  111.277232  0.251000   111.277232  0.460329   159.554208  0.549639   271.476872  0.717811  1214.362530   0.0   0.000000e+00   1.641501e-09  2.002568e+01  4.846788e+02
155  1550.0  0.251  108.858162  0.251000   108.858162  0.460292   155.052876  0.545440   263.852494  0.716971  1169.506431   0.0   0.000000e+00   7.948091e-10  1.643294e+01  4.818082e+02
156  1560.0  0.251  106.439091  0.251000   106.439091  0.460254   150.551246  0.541698   256.456754  0.716069  1124.887485   0.0   0.000000e+00   3.814672e-10  1.338886e+01  4.785198e+02
157  1570.0  0.251  104.020021  0.251000   104.020021  0.460215   146.049316  0.538413   249.255405  0.715100  1080.548853   0.0   0.000000e+00   1.814565e-10  1.083201e+01  4.747759e+02
158  1580.0  0.251  101.600951  0.251000   101.600951  0.460176   141.547081  0.535571   242.217777  0.714060  1036.537842   0.0   0.000000e+00   8.553535e-11  8.702736e+00  4.705396e+02
159  1590.0  0.251   99.181880  0.251000    99.181880  0.460137   137.044539  0.533145   235.316761  0.712940   992.905861   0.0   0.000000e+00   3.994834e-11  6.944366e+00  4.657753e+02
160  1600.0  0.251   96.762810  0.251000    96.762810  0.460097   132.541686  0.531102   228.528704  0.711737   949.708309   0.0   0.000000e+00   1.848146e-11  5.504155e+00  4.604494e+02
161  1610.0  0.251   94.343740  0.251000    94.343740  0.460057   128.038520  0.529403   221.833222  0.710441   907.004377   0.0   0.000000e+00   8.467216e-12  4.333926e+00  4.545312e+02
162  1620.0  0.251   91.924670  0.251000    91.924670  0.460016   123.535036  0.528007   215.212961  0.709046   864.856773   0.0   0.000000e+00   3.840301e-12  3.390430e+00  4.479939e+02
163  1630.0  0.251   89.505599  0.251000    89.505599  0.459975   119.031231  0.526871   208.653312  0.707544   823.331355   0.0   0.000000e+00   1.723562e-12  2.635467e+00  4.408152e+02
164  1640.0  0.251   87.086529  0.251000    87.086529  0.459933   114.527101  0.525956   202.142111  0.705924   782.496688   0.0   0.000000e+00   7.650588e-13  2.035791e+00  4.329779e+02
165  1650.0  0.251   84.667459  0.251000    84.667459  0.459891   110.022643  0.525227   195.669333  0.704176   742.423521   0.0   0.000000e+00   3.356399e-13  1.562863e+00  4.244711e+02
166  1660.0  0.251   82.248389  0.251000    82.248389  0.459848   105.517851  0.524650   189.226798  0.702289   703.184187   0.0   0.000000e+00   1.454058e-13  1.192493e+00  4.152904e+02
167  1670.0  0.251   79.829318  0.251000    79.829318  0.459803   101.012717  0.524197   182.807893  0.700250   664.851953   0.0   0.000000e+00   6.213232e-14  9.044166e-01  4.054384e+02
168  1680.0  0.251   77.410248  0.251000    77.410248  0.459756    96.507225  0.523844   176.407315  0.698045   627.500306   0.0   0.000000e+00   2.614618e-14  6.818464e-01  3.949254e+02
169  1690.0  0.251   74.991178  0.251000    74.991178  0.459700    92.001331  0.523571   170.020854  0.695656   591.202217   0.0   0.000000e+00   1.081258e-14  5.110149e-01  3.837694e+02
170  1700.0  0.251   72.572108  0.251000    72.572108  0.459621    87.494911  0.523361   163.645187  0.693065   556.029380   0.0   0.000000e+00   4.380992e-15  3.807418e-01  3.719962e+02
171  1710.0  0.251   70.153037  0.251000    70.153037  0.459472    82.987596  0.523199   157.277718  0.690250   522.051463   0.0   0.000000e+00   1.731478e-15  2.820304e-01  3.596392e+02
172  1720.0  0.251   67.733967  0.251000    67.733967  0.459110    78.478272  0.523076   150.916429  0.687190   489.335419   0.0   0.000000e+00   6.629902e-16  2.077046e-01  3.467392e+02
173  1730.0  0.251   65.314897  0.251000    65.314897  0.458094    73.963600  0.522982   144.559766  0.683863   457.945024   0.0   0.000000e+00   2.432277e-16  1.520883e-01  3.333440e+02
174  1740.0  0.251   62.895827  0.251000    62.895827  0.455046    69.433892  0.522911   138.206539  0.680281   427.941279   0.0   0.000000e+00   8.382324e-17  1.107283e-01  3.195081e+02
175  1750.0  0.251   60.476756  0.251000    60.476756  0.445424    64.865029  0.522856   131.855844  0.676629   399.386719   0.0   0.000000e+00   2.607911e-17  8.015810e-02  3.052942e+02
176  1760.0  0.251   58.057686  0.251000    58.057686  0.412921    60.261722  0.522814   125.506998  0.673533   372.166437   0.0   0.000000e+00   6.615296e-18  5.769987e-02  2.907820e+02
177  1770.0  0.251   55.638616  0.251000    55.638616  0.321738    56.218409  0.522782   119.159490  0.670470   346.045477   0.0   0.000000e+00   8.991838e-19  4.130033e-02  2.760565e+02
178  1780.0  0.251   53.219546  0.251000    53.219546  0.255106    53.245025  0.522756   112.812938  0.667190   320.944239   0.0   0.000000e+00   8.877026e-21  2.939661e-02  2.611942e+02
179  1790.0  0.251   50.800475  0.251000    50.800475  0.251008    50.800521  0.522736   106.467058  0.663690   296.876047   0.0   0.000000e+00   1.385843e-25  2.080755e-02  2.462736e+02
180  1800.0  0.251   48.381405  0.251000    48.381405  0.251000    48.381405  0.522719   100.121636  0.659961   273.849238   0.0   0.000000e+00   8.099743e-32  1.464680e-02  2.313743e+02
181  1810.0  0.251   45.962335  0.251000    45.962335  0.251000    45.962335  0.522693    93.776459  0.655992   251.866913   0.0   0.000000e+00   4.695695e-38  1.025378e-02  2.165750e+02
182  1820.0  0.251   43.543265  0.251000    43.543265  0.251000    43.543265  0.522564    87.430807  0.651771   230.926918   0.0   0.000000e+00   2.771012e-44  7.139333e-03  2.019525e+02
183  1830.0  0.251   41.124194  0.251000    41.124194  0.251000    41.124194  0.521411    81.078781  0.647289   211.021930   0.0   0.000000e+00   1.670267e-50  4.942513e-03  1.875810e+02
184  1840.0  0.251   38.705124  0.251000    38.705124  0.251000    38.705124  0.512364    74.827583  0.642536   192.139593   0.0   0.000000e+00   1.024731e-56  3.390604e-03  1.735307e+02
185  1850.0  0.251   36.286054  0.251000    36.286054  0.251000    36.286054  0.498969    68.943251  0.637502   174.262731   0.0   0.000000e+00   6.347964e-63  2.288012e-03  1.598669e+02
186  1860.0  0.251   33.866984  0.251000    33.866984  0.251000    33.866984  0.488337    63.505300  0.632181   157.369612   0.0   0.000000e+00   3.935713e-69  1.520567e-03  1.466492e+02
187  1870.0  0.251   31.447913  0.251000    31.447913  0.251000    31.447913  0.480349    58.383565  0.626566   141.434278   0.0   0.000000e+00   2.425447e-75  9.970657e-04  1.339311e+02
188  1880.0  0.251   29.028843  0.251000    29.028843  0.251000    29.028843  0.474593    53.480597  0.620661   126.426960   0.0   0.000000e+00   1.480265e-81  6.462199e-04  1.217591e+02
189  1890.0  0.251   26.609773  0.251000    26.609773  0.251000    26.609773  0.470587    48.725677  0.614511   112.314908   0.0   0.000000e+00   8.942526e-88  4.146365e-04  1.101730e+02
190  1900.0  0.251   24.190703  0.251000    24.190703  0.251000    24.190703  0.467875    44.069064  0.608544    99.058222   0.0   0.000000e+00   5.358728e-94  2.637284e-04  9.920864e+01
191  1910.0  0.251   21.771632  0.251000    21.771632  0.251000    21.771632  0.466080    39.476707  0.603198    86.536056   0.0   0.000000e+00  3.197025e-100  1.664497e-04  8.890577e+01
192  1920.0  0.251   19.352562  0.251000    19.352562  0.251000    19.352562  0.464910    34.925803  0.597801    74.632393   0.0   0.000000e+00  1.906860e-106  1.043179e-04  7.928337e+01
193  1930.0  0.251   16.933492  0.251000    16.933492  0.251000    16.933492  0.464156    30.401340  0.592370    63.310316   0.0   0.000000e+00  1.141046e-112  6.495346e-05  7.034937e+01
194  1940.0  0.251   14.514422  0.251000    14.514422  0.251000    14.514422  0.463673    25.893572  0.586938    52.531771   0.0   0.000000e+00  6.863902e-119  4.019407e-05  6.210408e+01
195  1950.0  0.251   12.095351  0.251000    12.095351  0.251000    12.095351  0.463364    21.396246  0.581549    42.258142   0.0   0.000000e+00  4.151495e-125  2.472513e-05  5.454076e+01
196  1960.0  0.251    9.676281  0.251000     9.676281  0.251000     9.676281  0.463166    16.905382  0.576247    32.450694   0.0   0.000000e+00  2.521268e-131  1.512166e-05  4.764606e+01
197  1970.0  0.251    7.257211  0.251000     7.257211  0.251000     7.257211  0.463038    12.418474  0.571079    23.070956   0.0   0.000000e+00  1.534148e-137  9.195827e-06  4.140057e+01
198  1980.0  0.251    4.838141  0.251000     4.838141  0.251000     4.838141  0.462953     7.933950  0.566090    14.081092   0.0   0.000000e+00  9.332183e-144  5.560884e-06  3.577947e+01
199  1990.0  0.251    2.419070  0.251000     2.419070  0.251000     2.419070  0.462895     3.450835  0.561324     5.444246   0.0   0.000000e+00  5.665600e-150  3.344114e-06  3.075328e+01
200  2000.0  0.251    0.000000  0.251000     0.000000  0.251000     0.000000  0.251000     0.000000  0.251000     0.000000   0.0   0.000000e+00  3.430130e-156  8.999469e-06  3.364686e+02
